NAME,population_total,white/non_hispanic,gini_index,median_income,poverty_denominator,poverty_count,transit_commuters,state,county,tract,GEOID,year,%_white_nonhisp,poverty_rate
"Census Tract 109, San Francisco County, California",4535.0,3070.0,0.4915,113015.0,4535.0,413.0,1010.0,06,075,010900,06075010900,2015,0.6769570011025359,0.09106945975744211
"Census Tract 118, San Francisco County, California",1622.0,150.0,0.5981,20478.0,1622.0,583.0,350.0,06,075,011800,06075011800,2015,0.09247842170160296,0.3594327990135635
"Census Tract 121, San Francisco County, California",3973.0,1785.0,0.473,51676.0,3321.0,553.0,705.0,06,075,012100,06075012100,2015,0.44928265794110245,0.1665161096055405
"Census Tract 128, San Francisco County, California",5128.0,3775.0,0.5154,125758.0,5128.0,300.0,1047.0,06,075,012800,06075012800,2015,0.7361544461778471,0.05850234009360374
"Census Tract 155, San Francisco County, California",3633.0,1890.0,0.6086,63423.0,3547.0,680.0,635.0,06,075,015500,06075015500,2015,0.5202312138728323,0.19171130532844657
"Census Tract 161, San Francisco County, California",5482.0,1119.0,0.6122,22793.0,5454.0,1733.0,886.0,06,075,016100,06075016100,2015,0.2041225829989055,0.31774844151081777
"Census Tract 163, San Francisco County, California",4623.0,2142.0,0.5416,86940.0,4605.0,754.0,1538.0,06,075,016300,06075016300,2015,0.46333549643088906,0.16373507057546147
"Census Tract 120, San Francisco County, California",3776.0,1626.0,0.467,38930.0,3744.0,819.0,845.0,06,075,012000,06075012000,2015,0.430614406779661,0.21875
"Census Tract 127, San Francisco County, California",3760.0,2849.0,0.4598,107689.0,3760.0,203.0,775.0,06,075,012700,06075012700,2015,0.7577127659574469,0.05398936170212766
"Census Tract 132, San Francisco County, California",4796.0,3790.0,0.539,139669.0,4768.0,132.0,663.0,06,075,013200,06075013200,2015,0.7902418682235196,0.027684563758389263
"Census Tract 133, San Francisco County, California",4497.0,3134.0,0.5441,134152.0,4453.0,535.0,538.0,06,075,013300,06075013300,2015,0.6969090504780965,0.12014372333258477
"Census Tract 135, San Francisco County, California",2580.0,1735.0,0.4804,109083.0,2580.0,208.0,522.0,06,075,013500,06075013500,2015,0.6724806201550387,0.08062015503875969
"Census Tract 153, San Francisco County, California",2141.0,1386.0,0.5045,100583.0,2015.0,131.0,474.0,06,075,015300,06075015300,2015,0.6473610462400747,0.06501240694789082
"Census Tract 167, San Francisco County, California",4793.0,3587.0,0.4529,130865.0,4732.0,415.0,1290.0,06,075,016700,06075016700,2015,0.7483830586271646,0.08770076077768385
"Census Tract 202, San Francisco County, California",5925.0,3163.0,0.4978,66750.0,5925.0,754.0,1516.0,06,075,020200,06075020200,2015,0.5338396624472573,0.12725738396624472
"Census Tract 205, San Francisco County, California",2738.0,2118.0,0.4758,116000.0,2706.0,164.0,912.0,06,075,020500,06075020500,2015,0.7735573411249087,0.06060606060606061
"Census Tract 210, San Francisco County, California",4564.0,2846.0,0.4884,96330.0,4516.0,384.0,1654.0,06,075,021000,06075021000,2015,0.6235758106923751,0.08503100088573959
"Census Tract 230.01, San Francisco County, California",5080.0,349.0,0.4407,58750.0,5069.0,993.0,750.0,06,075,023001,06075023001,2015,0.0687007874015748,0.19589662655356085
"Census Tract 352.02, San Francisco County, California",4571.0,1888.0,0.4106,70058.0,4571.0,503.0,865.0,06,075,035202,06075035202,2015,0.41303872238022316,0.1100415663968497
"Census Tract 427, San Francisco County, California",5049.0,2173.0,0.5423,52102.0,5049.0,551.0,1034.0,06,075,042700,06075042700,2015,0.4303822539116657,0.10913052089522678
"Census Tract 601, San Francisco County, California",3681.0,3021.0,0.4216,164179.0,3650.0,150.0,671.0,06,075,060100,06075060100,2015,0.8207008964955175,0.0410958904109589
"Census Tract 314, San Francisco County, California",6968.0,670.0,0.4271,59816.0,6925.0,1060.0,897.0,06,075,031400,06075031400,2015,0.09615384615384616,0.15306859205776174
"Census Tract 401, San Francisco County, California",4491.0,2612.0,0.5311,82656.0,4422.0,578.0,974.0,06,075,040100,06075040100,2015,0.5816076597639724,0.13071008593396652
"Census Tract 232, San Francisco County, California",4355.0,308.0,0.5547,42212.0,4355.0,1142.0,512.0,06,075,023200,06075023200,2015,0.07072330654420207,0.26222732491389206
"Census Tract 301.02, San Francisco County, California",5095.0,3279.0,0.4802,110433.0,4541.0,331.0,844.0,06,075,030102,06075030102,2015,0.6435721295387635,0.07289143360493283
"Census Tract 327, San Francisco County, California",6950.0,2243.0,0.4273,99712.0,6935.0,564.0,1168.0,06,075,032700,06075032700,2015,0.32273381294964026,0.08132660418168709
"Census Tract 352.01, San Francisco County, California",5775.0,2060.0,0.4158,77850.0,5749.0,645.0,608.0,06,075,035201,06075035201,2015,0.3567099567099567,0.11219342494346843
"Census Tract 354, San Francisco County, California",7022.0,2360.0,0.4664,80260.0,7011.0,761.0,978.0,06,075,035400,06075035400,2015,0.33608658501851324,0.10854371701611754
"Census Tract 159, San Francisco County, California",4077.0,1580.0,0.5243,44157.0,4000.0,725.0,844.0,06,075,015900,06075015900,2015,0.3875398577385332,0.18125
"Census Tract 428, San Francisco County, California",2490.0,1797.0,0.5258,164750.0,2490.0,81.0,104.0,06,075,042800,06075042800,2018,0.7216867469879518,0.03253012048192771
"Census Tract 120, San Francisco County, California",3993.0,1558.0,0.4886,48113.0,3960.0,861.0,866.0,06,075,012000,06075012000,2018,0.39018281993488607,0.21742424242424244
"Census Tract 127, San Francisco County, California",4027.0,3114.0,0.4359,133641.0,4027.0,154.0,834.0,06,075,012700,06075012700,2018,0.7732803575862925,0.03824186739508319
"Census Tract 132, San Francisco County, California",4274.0,3098.0,0.5308,188844.0,4245.0,63.0,696.0,06,075,013200,06075013200,2018,0.7248479176415535,0.014840989399293287
"Census Tract 133, San Francisco County, California",4729.0,3300.0,0.5314,162500.0,4688.0,476.0,633.0,06,075,013300,06075013300,2018,0.6978219496722351,0.1015358361774744
"Census Tract 135, San Francisco County, California",2673.0,1718.0,0.4943,132750.0,2673.0,175.0,573.0,06,075,013500,06075013500,2018,0.6427235316124205,0.06546950991395435
"Census Tract 153, San Francisco County, California",2236.0,1293.0,0.3933,141750.0,2116.0,123.0,551.0,06,075,015300,06075015300,2018,0.5782647584973166,0.058128544423440454
"Census Tract 167, San Francisco County, California",5225.0,3853.0,0.4644,174081.0,5225.0,296.0,1680.0,06,075,016700,06075016700,2018,0.7374162679425837,0.056650717703349285
"Census Tract 202, San Francisco County, California",6181.0,3037.0,0.5227,100099.0,6181.0,644.0,1744.0,06,075,020200,06075020200,2018,0.4913444426468209,0.10419026047565119
"Census Tract 205, San Francisco County, California",2949.0,2207.0,0.5256,145263.0,2924.0,139.0,1117.0,06,075,020500,06075020500,2018,0.7483892845032214,0.04753761969904241
"Census Tract 210, San Francisco County, California",4692.0,2714.0,0.4567,138523.0,4680.0,315.0,1947.0,06,075,021000,06075021000,2018,0.5784313725490197,0.0673076923076923
"Census Tract 230.01, San Francisco County, California",5095.0,301.0,0.4715,70865.0,5088.0,650.0,760.0,06,075,023001,06075023001,2018,0.0590775269872424,0.12775157232704404
"Census Tract 352.02, San Francisco County, California",4960.0,1788.0,0.4189,82593.0,4960.0,450.0,890.0,06,075,035202,06075035202,2018,0.3604838709677419,0.0907258064516129
"Census Tract 427, San Francisco County, California",5422.0,1852.0,0.5389,76118.0,5422.0,822.0,1165.0,06,075,042700,06075042700,2018,0.3415713758760605,0.1516045739579491
"Census Tract 601, San Francisco County, California",4119.0,2991.0,0.4506,184934.0,4094.0,152.0,764.0,06,075,060100,06075060100,2018,0.7261471230881282,0.03712750366389839
"Census Tract 314, San Francisco County, California",6743.0,744.0,0.4302,73750.0,6719.0,638.0,1005.0,06,075,031400,06075031400,2018,0.11033664541005488,0.0949546063402292
"Census Tract 401, San Francisco County, California",4436.0,2353.0,0.4565,94589.0,4391.0,457.0,1050.0,06,075,040100,06075040100,2018,0.5304328223624887,0.10407652015486221
"Census Tract 232, San Francisco County, California",4179.0,282.0,0.5433,60345.0,4155.0,917.0,640.0,06,075,023200,06075023200,2018,0.0674802584350323,0.22069795427196148
"Census Tract 301.02, San Francisco County, California",5255.0,3576.0,0.4854,147549.0,4743.0,170.0,1035.0,06,075,030102,06075030102,2018,0.6804947668886775,0.035842293906810034
"Census Tract 327, San Francisco County, California",6681.0,2507.0,0.4024,115457.0,6681.0,457.0,1261.0,06,075,032700,06075032700,2018,0.3752432270618171,0.068402933692561
"Census Tract 352.01, San Francisco County, California",5987.0,2202.0,0.4141,102652.0,5984.0,756.0,571.0,06,075,035201,06075035201,2018,0.367796893268749,0.12633689839572193
"Census Tract 123.02, San Francisco County, California",2621.0,1053.0,0.5202,43493.0,2621.0,650.0,597.0,06,075,012302,06075012302,2018,0.401755055322396,0.2479969477298741
"Census Tract 124.01, San Francisco County, California",4782.0,1358.0,0.49,24511.0,4782.0,1224.0,1257.0,06,075,012401,06075012401,2018,0.2839815976578837,0.2559598494353827
"Census Tract 124.02, San Francisco County, California",4320.0,1451.0,0.5719,61736.0,4018.0,761.0,1342.0,06,075,012402,06075012402,2018,0.33587962962962964,0.18939771030363364
"Census Tract 125.01, San Francisco County, California",4002.0,1077.0,0.5132,22150.0,3921.0,1119.0,826.0,06,075,012501,06075012501,2018,0.2691154422788606,0.28538638102524866
"Census Tract 125.02, San Francisco County, California",3584.0,650.0,0.4874,14976.0,3424.0,1226.0,725.0,06,075,012502,06075012502,2018,0.18136160714285715,0.3580607476635514
"Census Tract 126.01, San Francisco County, California",2630.0,2007.0,0.4402,143000.0,2630.0,60.0,604.0,06,075,012601,06075012601,2018,0.7631178707224334,0.022813688212927757
"Census Tract 126.02, San Francisco County, California",2688.0,2207.0,0.483,139063.0,2688.0,92.0,581.0,06,075,012602,06075012602,2018,0.8210565476190477,0.03422619047619048
"Census Tract 129.01, San Francisco County, California",2661.0,2114.0,0.4345,150625.0,2650.0,96.0,773.0,06,075,012901,06075012901,2018,0.7944381811349117,0.036226415094339624
"Census Tract 129.02, San Francisco County, California",4026.0,3147.0,0.3947,128407.0,3943.0,233.0,1151.0,06,075,012902,06075012902,2018,0.7816691505216096,0.05909206188181588
"Census Tract 131.01, San Francisco County, California",4139.0,3010.0,0.5131,146932.0,4012.0,147.0,1074.0,06,075,013101,06075013101,2018,0.7272287992268663,0.03664007976071785
"Census Tract 131.02, San Francisco County, California",2959.0,1908.0,0.4867,162045.0,2915.0,187.0,631.0,06,075,013102,06075013102,2018,0.644812436633998,0.06415094339622641
"Census Tract 158.01, San Francisco County, California",4164.0,1630.0,0.5148,76689.0,4114.0,779.0,1014.0,06,075,015801,06075015801,2018,0.3914505283381364,0.18935342732134175
"Census Tract 158.02, San Francisco County, California",3321.0,2098.0,0.4981,132540.0,3321.0,221.0,946.0,06,075,015802,06075015802,2018,0.6317374284853959,0.06654622101776574
"Census Tract 168.01, San Francisco County, California",3746.0,2438.0,0.5131,111250.0,3746.0,396.0,1287.0,06,075,016801,06075016801,2018,0.6508275493860117,0.10571276027762948
"Census Tract 168.02, San Francisco County, California",3642.0,1739.0,0.5151,96071.0,3623.0,492.0,998.0,06,075,016802,06075016802,2018,0.47748489840746844,0.13579906155120067
"Census Tract 171.01, San Francisco County, California",3888.0,2931.0,0.438,173214.0,3888.0,183.0,1065.0,06,075,017101,06075017101,2018,0.753858024691358,0.0470679012345679
"Census Tract 477.01, San Francisco County, California",4469.0,1675.0,0.4258,86848.0,4461.0,523.0,1189.0,06,075,047701,06075047701,2018,0.3748042067576639,0.11723828737951132
"Census Tract 477.02, San Francisco County, California",3877.0,1616.0,0.4771,98958.0,3877.0,405.0,724.0,06,075,047702,06075047702,2018,0.4168171266443126,0.10446221305132834
"Census Tract 605.02, San Francisco County, California",3488.0,115.0,0.6245,26350.0,3473.0,1251.0,611.0,06,075,060502,06075060502,2018,0.03297018348623853,0.36020731356176217
"Census Tract 607, San Francisco County, California",12180.0,4312.0,0.4124,158667.0,11816.0,1050.0,2494.0,06,075,060700,06075060700,2018,0.35402298850574715,0.08886255924170616
"Census Tract 479.02, San Francisco County, California",3771.0,1595.0,0.451,94688.0,3771.0,325.0,512.0,06,075,047902,06075047902,2018,0.4229647308406258,0.08618403606470432
"Census Tract 604, San Francisco County, California",1557.0,830.0,0.4167,64153.0,1557.0,150.0,86.0,06,075,060400,06075060400,2018,0.5330764290301863,0.09633911368015415
"Census Tract 109, San Francisco County, California",4510.0,3149.0,0.4991,145417.0,4510.0,246.0,956.0,06,075,010900,06075010900,2018,0.6982261640798226,0.05454545454545454
"Census Tract 118, San Francisco County, California",1477.0,139.0,0.5864,29338.0,1477.0,324.0,293.0,06,075,011800,06075011800,2018,0.0941096817874069,0.21936357481381177
"Census Tract 121, San Francisco County, California",4002.0,1751.0,0.4626,72806.0,3407.0,566.0,793.0,06,075,012100,06075012100,2018,0.4375312343828086,0.16612855884942765
"Census Tract 128, San Francisco County, California",4436.0,3564.0,0.5257,154917.0,4436.0,249.0,1077.0,06,075,012800,06075012800,2018,0.8034265103697025,0.05613165013525699
"Census Tract 155, San Francisco County, California",3532.0,1653.0,0.5912,64412.0,3487.0,376.0,798.0,06,075,015500,06075015500,2018,0.46800679501698755,0.10782907943791224
"Census Tract 161, San Francisco County, California",5140.0,1180.0,0.6534,22500.0,5134.0,1591.0,1105.0,06,075,016100,06075016100,2018,0.22957198443579765,0.3098948188546942
"Census Tract 163, San Francisco County, California",4745.0,2855.0,0.4828,148365.0,4706.0,417.0,1107.0,06,075,016300,06075016300,2018,0.6016859852476291,0.08861028474288143
"Census Tract 176.01, San Francisco County, California",9244.0,2285.0,0.6118,46563.0,9244.0,2124.0,2027.0,06,075,017601,06075017601,2018,0.24718736477715275,0.22977066205106014
"Census Tract 201, San Francisco County, California",6039.0,1972.0,0.575,46750.0,6039.0,1312.0,1757.0,06,075,020100,06075020100,2018,0.32654412982281833,0.21725451233647955
"Census Tract 354, San Francisco County, California",7112.0,2420.0,0.4663,102500.0,7112.0,449.0,1049.0,06,075,035400,06075035400,2018,0.34026996625421824,0.06313273340832395
"Census Tract 159, San Francisco County, California",4563.0,1575.0,0.4723,79698.0,4489.0,627.0,1020.0,06,075,015900,06075015900,2018,0.34516765285996054,0.13967476052572955
"Census Tract 160, San Francisco County, California",2850.0,1513.0,0.5307,71823.0,2850.0,529.0,650.0,06,075,016000,06075016000,2018,0.5308771929824562,0.1856140350877193
"Census Tract 105, San Francisco County, California",2932.0,1342.0,0.4982,125511.0,2932.0,533.0,322.0,06,075,010500,06075010500,2018,0.45770804911323326,0.18178717598908595
"Census Tract 113, San Francisco County, California",3046.0,461.0,0.6428,37991.0,3010.0,465.0,418.0,06,075,011300,06075011300,2018,0.15134602757715035,0.15448504983388706
"Census Tract 152, San Francisco County, California",4301.0,2497.0,0.5017,91493.0,4212.0,512.0,910.0,06,075,015200,06075015200,2018,0.5805626598465473,0.12155745489078823
"Census Tract 177, San Francisco County, California",1956.0,672.0,0.4305,114722.0,1944.0,193.0,491.0,06,075,017700,06075017700,2018,0.34355828220858897,0.09927983539094651
"Census Tract 227.02, San Francisco County, California",2287.0,1528.0,0.4318,191750.0,2269.0,138.0,390.0,06,075,022702,06075022702,2018,0.6681241801486664,0.06081974438078449
"Census Tract 228.01, San Francisco County, California",5765.0,2191.0,0.4736,117368.0,5703.0,751.0,1090.0,06,075,022801,06075022801,2018,0.3800520381613183,0.13168507802910748
"Census Tract 231.03, San Francisco County, California",2654.0,104.0,0.5849,25871.0,2654.0,867.0,246.0,06,075,023103,06075023103,2018,0.03918613413715147,0.3266767143933685
"Census Tract 259, San Francisco County, California",4809.0,1212.0,0.46,113384.0,4809.0,260.0,661.0,06,075,025900,06075025900,2018,0.2520274485339988,0.05406529423996673
"Census Tract 260.03, San Francisco County, California",5011.0,763.0,0.3895,81071.0,4926.0,340.0,854.0,06,075,026003,06075026003,2018,0.1522650169626821,0.06902151847340642
"Census Tract 171.02, San Francisco County, California",3828.0,2657.0,0.4911,159167.0,3805.0,242.0,1109.0,06,075,017102,06075017102,2018,0.6940961337513062,0.06360052562417871
"Census Tract 178.01, San Francisco County, California",3654.0,1129.0,0.6701,22450.0,3654.0,1037.0,365.0,06,075,017801,06075017801,2018,0.3089764641488779,0.2837985769020252
"Census Tract 157, San Francisco County, California",8912.0,4320.0,0.3979,116923.0,6059.0,473.0,1701.0,06,075,015700,06075015700,2018,0.48473967684021546,0.0780656874071629
"Census Tract 164, San Francisco County, California",4187.0,2558.0,0.3857,139262.0,3982.0,174.0,1260.0,06,075,016400,06075016400,2018,0.6109386195366611,0.04369663485685585
"Census Tract 206, San Francisco County, California",5203.0,3775.0,0.483,147213.0,5203.0,342.0,1428.0,06,075,020600,06075020600,2018,0.7255429559869306,0.06573130886027292
"Census Tract 209, San Francisco County, California",4746.0,1975.0,0.4964,106875.0,4724.0,846.0,1654.0,06,075,020900,06075020900,2018,0.4161399072903498,0.17908552074513123
